clid	venue	lon	lat	cat	user	year	doy	dow	hour	txt
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2014	138	0	15	I'm at East Liberty Presbyterian Church (Pittsburgh, PA)
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2014	187	0	14	I'm at East Liberty Presbyterian Church (Pittsburgh, PA)
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2014	215	0	13	I'm at East Liberty Presbyterian Church in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2014	245	2	22	I'm at East Liberty Presbyterian Church in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2014	278	0	12	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2014	301	2	21	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2014	306	0	14	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	67	0	12	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	74	0	12	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	81	0	12	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	88	0	12	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	95	0	13	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	144	0	12	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	158	0	13	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	172	0	14	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	186	0	13	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	East Liberty Presbyterian Church	-79.9256	40.4610	Church {4bf58dd8d48988d132941735}	damonbethea1	2015	200	0	13	I'm at East Liberty Presbyterian Church - in Pittsburgh, PA
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	53	6	22	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	57	3	2	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	63	2	1	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	74	6	3	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	77	2	18	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	90	1	3	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	91	2	1	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	102	6	23	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	120	3	17	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	192	5	18	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	203	2	2	I'm at Fuel On (Pittsburgh, PA)
6	Fuel On	-79.9316	40.4552	Grocery Store {4bf58dd8d48988d118951735}	gurujonah	2014	212	4	22	I'm at Fuel On in Pittsburgh, PA
6	Paris 66	-79.9242	40.4599	French Restaurant {4bf58dd8d48988d10c941735}	chintankamin	2014	95	6	1	I'm at Paris 66 (Pittsburgh, PA)
6	Thunder Bay	-79.9322	40.4564	Club House {52e81612bcbc57f1066b7a35}	RoddyCane	2014	130	6	16	I'm at Thunder Bay (Pittsburgh, PA)
6	Alphalab Gear	-79.9235	40.4618	Tech Startup {4bf58dd8d48988d125941735}	idreamoftravel	2014	87	5	22	I'm at Alphalab Gear (Pittsburgh, PA)
6	Alphalab Gear	-79.9235	40.4618	Tech Startup {4bf58dd8d48988d125941735}	idreamoftravel	2014	96	0	0	I'm at Alphalab Gear (Pittsburgh, PA)
6	Alphalab Gear	-79.9235	40.4618	Tech Startup {4bf58dd8d48988d125941735}	RossKressel	2014	136	5	23	I'm at Alphalab Gear (Pittsburgh, PA)
6	Alphalab Gear	-79.9235	40.4618	Tech Startup {4bf58dd8d48988d125941735}	gadha	2015	17	6	18	I'm at Alphalab Gear in Pittsburgh, PA
6	Tipsy Cow	-79.9314	40.4557	Pub {4bf58dd8d48988d11b941735}	ShelbyT20	2015	145	1	2	I'm at Tipsy Cow in Pittsburgh, PA w/
6	Tipsy Cow	-79.9314	40.4557	Pub {4bf58dd8d48988d11b941735}	zahidavi	2015	237	2	1	I'm at Tipsy Cow in Pittsburgh, PA
6	Tipsy Cow	-79.9314	40.4557	Pub {4bf58dd8d48988d11b941735}	alk1976	2015	248	6	20	I'm at Tipsy Cow in Pittsburgh, PA
6	Hillman Cancer Center	-79.9428	40.4550	Hospital {4bf58dd8d48988d196941735}	itskimbojangles	2015	22	4	14	I'm at Hillman Cancer Center in Pittsburgh, PA
6	Hillman Cancer Center	-79.9428	40.4550	Hospital {4bf58dd8d48988d196941735}	StephRoseDoan	2015	62	2	18	I'm at Hillman Cancer Center in Pittsburgh, PA
6	Hillman Cancer Center	-79.9428	40.4550	Hospital {4bf58dd8d48988d196941735}	StephRoseDoan	2015	69	2	14	I'm at Hillman Cancer Center in Pittsburgh, PA
6	Hillman Cancer Center	-79.9428	40.4550	Hospital {4bf58dd8d48988d196941735}	RCTheFox	2015	111	2	10	I'm at Hillman Cancer Center in Pittsburgh, PA
6	Hillman Cancer Center	-79.9428	40.4550	Hospital {4bf58dd8d48988d196941735}	itskimbojangles	2015	243	1	12	I'm at Hillman Cancer Center in Pittsburgh, PA
6	Hillman Cancer Center	-79.9428	40.4550	Hospital {4bf58dd8d48988d196941735}	rashad_prada	2015	247	5	19	I'm at Hillman Cancer Center in Pittsburgh, PA
6	Fitness Factory	-79.9252	40.4584	Gym {4bf58dd8d48988d176941735}	Twism44	2015	79	5	16	I'm at Fitness Factory - in Pittsburgh, PA
6	Fitness Factory	-79.9252	40.4584	Gym {4bf58dd8d48988d176941735}	Twism44	2015	107	5	15	I'm at Fitness Factory - in Pittsburgh, PA
6	Casa Rasta	-79.9252	40.4601	Mexican Restaurant {4bf58dd8d48988d1c1941735}	BurghJacks	2015	42	3	17	I'm at Casa Rasta in Pittsburgh, PA
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	PghRunner74	2014	51	4	16	I'm at Chipotle Mexican Grill (Pittsburgh, PA)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	PghRunner74	2014	66	5	16	I'm at Chipotle Mexican Grill (Pittsburgh, PA)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	PghRunner74	2014	83	1	15	I'm at Chipotle Mexican Grill (Pittsburgh, Pa)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	J_Anthony_	2014	94	5	16	I'm at Chipotle Mexican Grill (Pittsburgh, Pa)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	J_Anthony_	2014	103	0	0	I'm at Chipotle Mexican Grill (Pittsburgh, Pa)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	J_Anthony_	2014	116	6	0	I'm at Chipotle Mexican Grill (Pittsburgh, Pa)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	PghRunner74	2014	121	4	15	I'm at Chipotle Mexican Grill (Pittsburgh, Pa)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	IPhillyBoy2011	2014	131	0	9	I'm at Chipotle Mexican Grill (Pittsburgh, Pa)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	ReallyRoos	2014	164	5	16	I'm at Chipotle Mexican Grill (Pittsburgh, PA)
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	Smeagol_Is_Free	2014	242	6	16	I'm at Chipotle Mexican Grill in Pittsburgh, PA
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	Potty_Tow	2014	320	0	17	I'm at Chipotle Mexican Grill in Pittsburgh, PA
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	brianofshope	2014	360	5	22	I'm at Chipotle Mexican Grill in Pittsburgh, PA
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	christophertran	2015	11	0	23	I'm at Chipotle Mexican Grill in Pittsburgh, PA
6	Chipotle Mexican Grill	-79.9258	40.4592	Burrito Place {4bf58dd8d48988d153941735}	gurujonah	2015	38	6	0	I'm at Chipotle Mexican Grill in Pittsburgh, PA
6	Eastminster Presbyterian Church	-79.9234	40.4631	Church {4bf58dd8d48988d132941735}	IPhillyBoy2011	2014	120	3	13	I'm at Eastminster Presbyterian Church (Pittsburgh, PA)
6	Eastminster Presbyterian Church	-79.9234	40.4631	Church {4bf58dd8d48988d132941735}	IPhillyBoy2011	2014	122	5	5	I'm at Eastminster Presbyterian Church (Pittsburgh, PA)
6	Eastminster Presbyterian Church	-79.9234	40.4631	Church {4bf58dd8d48988d132941735}	IPhillyBoy2011	2014	123	6	12	I'm at Eastminster Presbyterian Church (Pittsburgh, PA)
6	Eastminster Presbyterian Church	-79.9234	40.4631	Church {4bf58dd8d48988d132941735}	IPhillyBoy2011	2014	126	2	0	I'm at Eastminster Presbyterian Church (Pittsburgh, PA)
6	Eastminster Presbyterian Church	-79.9234	40.4631	Church {4bf58dd8d48988d132941735}	IPhillyBoy2011	2014	127	3	13	I'm at Eastminster Presbyterian Church (Pittsburgh, PA)
6	Dinette	-79.9256	40.4596	Pizza Place {4bf58dd8d48988d1ca941735}	ZackTanner	2014	28	2	23	I'm at Dinette w/
6	Dinette	-79.9256	40.4596	Pizza Place {4bf58dd8d48988d1ca941735}	IPhillyBoy2011	2014	90	1	22	I'm at Dinette (Pittsburgh, PA)
6	Dinette	-79.9256	40.4596	Pizza Place {4bf58dd8d48988d1ca941735}	Its_Petrecca	2014	100	4	23	I'm at Dinette (Pittsburgh, PA)
6	Dinette	-79.9256	40.4596	Pizza Place {4bf58dd8d48988d1ca941735}	mgeeezyy	2014	120	3	0	I'm at Dinette (Pittsburgh, PA)
6	Dinette	-79.9256	40.4596	Pizza Place {4bf58dd8d48988d1ca941735}	ConcertSurfer	2015	10	6	2	I'm at Dinette in Pittsburgh, PA
6	Spin Bartini	-79.9311	40.4557	Cocktail Bar {4bf58dd8d48988d11e941735}	jenherczeg	2015	76	2	22	I'm at Spin Bartini in Pittsburgh, PA
6	Spin Bartini	-79.9311	40.4557	Cocktail Bar {4bf58dd8d48988d11e941735}	louisbohanon	2015	192	6	3	I'm at Spin Bartini in Pittsburgh, PA
6	Spin Bartini	-79.9311	40.4557	Cocktail Bar {4bf58dd8d48988d11e941735}	russianswimmer	2015	234	6	3	I'm at Spin Bartini in Pittsburgh, PA
6	Spin Bartini	-79.9311	40.4557	Cocktail Bar {4bf58dd8d48988d11e941735}	louisbohanon	2015	271	1	1	I'm at Spin Bartini in Pittsburgh, PA
6	Spin Bartini	-79.9311	40.4557	Cocktail Bar {4bf58dd8d48988d11e941735}	louisbohanon	2015	277	0	5	I'm at Spin Bartini in Pittsburgh, PA
6	Spin Bartini	-79.9311	40.4557	Cocktail Bar {4bf58dd8d48988d11e941735}	louisbohanon	2015	299	1	1	I'm at Spin Bartini in Pittsburgh, PA
6	Spin Bartini	-79.9311	40.4557	Cocktail Bar {4bf58dd8d48988d11e941735}	louisbohanon	2015	304	6	2	I'm at Spin Bartini in Pittsburgh, PA
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	ShelbyT20	2014	33	0	3	I'm at Bites &amp; Brews (Pittsburgh, PA)
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	PghRunner74	2014	67	6	21	I'm at Bites &amp; Brews (Pittsburgh, PA)
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	ShelbyT20	2014	79	4	22	I'm at Bites &amp; Brews w/
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	gurujonah	2014	88	6	3	I'm at Bites &amp; Brews (Pittsburgh, PA)
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	gurujonah	2014	108	5	1	I'm at Bites &amp; Brews (Pittsburgh, PA) w/ 3 others
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	ShelbyT20	2014	139	1	23	I'm at Bites &amp; Brews (Pittsburgh, PA)
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	ShelbyT20	2014	149	4	0	I'm at Bites &amp; Brews (Pittsburgh, PA)
6	Bites & Brews	-79.9311	40.4558	Bar {4bf58dd8d48988d116941735}	G33kyG1rl	2015	192	6	22	I'm at Bites &amp; Brews in Pittsburgh, PA
6	Wallace's Tap Room	-79.9248	40.4624	Lounge {4bf58dd8d48988d121941735}	cyreynolds	2015	268	5	22	I'm at Wallace's Tap Room - in Pittsburgh, PA w/
6	Nak Won Garden Restaurant	-79.9363	40.4565	Korean Restaurant {4bf58dd8d48988d113941735}	mrstevegross	2014	354	6	17	I'm at Nak Won Garden Restaurant in Pittsburgh, PA
6	Goodwill	-79.9257	40.4597	Thrift / Vintage Store {4bf58dd8d48988d101951735}	shawnpsackett	2014	88	6	16	I'm at Goodwill - Centre Avenue - (Pittsburgh, PA)
6	Orangetheory Fitness	-79.9270	40.4622	Gym / Fitness Center {4bf58dd8d48988d175941735}	sooper_whit	2015	187	1	22	I'm at Orangetheory Fitness in Pittsburgh, PA
6	Orangetheory Fitness	-79.9270	40.4622	Gym / Fitness Center {4bf58dd8d48988d175941735}	sooper_whit	2015	190	4	22	I'm at Orangetheory Fitness in Pittsburgh, PA
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	J_Anthony_	2014	26	0	20	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	PghRunner74	2014	29	3	23	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	redfoote74	2014	33	0	19	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	ShelbyT20	2014	35	2	20	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	rbccmrstrltz	2014	46	6	17	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	J_Anthony_	2014	47	0	17	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	redfoote74	2014	61	0	21	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	PghRunner74	2014	62	1	23	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	J_Anthony_	2014	66	5	23	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	PghRunner74	2014	68	0	19	I'm at Target (East Liberty, PA) w/ 2 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	RandPitt	2014	70	2	21	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	datjetsonfranco	2014	77	2	22	I'm at Target (East Liberty, PA) w/ 3 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	sethhoova	2014	80	5	23	I'm at Target (East Liberty, PA) w/ 2 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	PghRunner74	2014	92	3	15	I'm at Target (East Liberty, PA) w/ 2 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	J_Anthony_	2014	99	3	1	I'm at Target (East Liberty, PA) w/ 2 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	PghRunner74	2014	100	4	21	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	J_Anthony_	2014	102	6	19	I'm at Target (East Liberty, PA) w/ 2 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	Pink_Katillac	2014	112	2	17	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	PghRunner74	2014	112	2	22	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	damonbethea1	2014	171	5	19	I'm at Target (East Liberty, PA) w/ 2 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	PnutBugMom	2014	172	6	19	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	J_Anthony_	2014	178	5	21	I'm at Target (East Liberty, PA) w/ 3 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	sethhoova	2014	179	6	21	I'm at Target (East Liberty, PA) w/ 2 others
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	MoxieMils	2014	185	5	19	I'm at Target (East Liberty, PA)
6	Target	-79.9218	40.4609	Big Box Store {52f2ab2ebcbc57f1066b8b42}	gurujonah	2014	209	1	0	I'm at Target (East Liberty, PA) w/ 3 others
6	Crazy Mocha	-79.9354	40.4579	Coffee Shop {4bf58dd8d48988d1e0931735}	Andy1Volz	2014	106	3	14	Just posted a photo Crazy Mocha
6	Panera Bread	-79.9374	40.4562	Sandwich Place {4bf58dd8d48988d1c5941735}	hippieneal	2014	216	1	15	Just posted a photo Panera Bread
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	29	3	2	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	timparenti	2014	32	6	19	I'm at Giant Eagle Market District (Pittsburgh, PA) [pic]:
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	PghRunner74	2014	32	6	21	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 4 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	chriskalfut	2014	33	0	15	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	sparklyporsche	2014	34	1	0	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 6 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	34	1	22	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	37	4	3	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	38	5	0	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	39	6	21	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	43	3	0	I'm at Giant Eagle Market District w/
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	45	5	1	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	J_Anthony_	2014	46	6	3	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 3 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	AlexInPitt	2014	46	6	11	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	ShelbyT20	2014	47	0	20	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 3 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	50	3	1	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	J_Anthony_	2014	53	6	0	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 4 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	ShelbyT20	2014	54	0	0	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 2 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	55	1	4	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	RashanWalker	2014	59	5	22	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	be_betterring	2014	61	0	17	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	J_Anthony_	2014	64	3	3	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	65	4	4	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 2 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	J_Anthony_	2014	66	5	3	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	66	5	11	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	idreamoftravel	2014	66	5	22	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	J_Anthony_	2014	67	6	0	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 3 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	68	0	19	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	J_Anthony_	2014	69	1	3	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	71	3	1	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	72	4	0	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	73	5	0	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	76	1	23	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 2 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	81	6	0	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	82	0	1	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 3 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	83	1	2	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 2 others
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	J_Anthony_	2014	85	3	23	I'm at Giant Eagle Market District (Pittsburgh, PA)
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	85	3	23	I'm at Giant Eagle Market District w/
6	Giant Eagle Market District Supermarket	-79.9347	40.4567	Supermarket {52f2ab2ebcbc57f1066b8b46}	gurujonah	2014	87	5	1	I'm at Giant Eagle Market District (Pittsburgh, PA)
